Source,Target,Type,id,weight
SCIPROT,WIKIPEDIA,Undirected,6222,259.0
SCIPROT,RESBLOG,Undirected,6223,153.0
SCIPROT,WORDPRESS,Undirected,6224,136.0
SCIPROT,KUDOS,Undirected,6225,31.0
SCIPROT,FAMELAB,Undirected,6226,31.0
SCIPROT,PINTSCI,Undirected,6227,28.0
SCIPROT,TWITTER,Undirected,6228,164.0
SCIPROT,TELLOTHCL,Undirected,6229,57.0
SCIPROT,SCHOLARCIT,Undirected,6230,419.0
SCIPROT,RGATEPROF,Undirected,6231,441.0
SCIPROT,ORCID,Undirected,6232,204.0
SCIPROT,ACADEMIA,Undirected,6233,193.0
SCIPROT,RESID,Undirected,6234,110.0
SCIPROT,INSTPAGE,Undirected,6235,134.0
SCIPROT,MYSCIWORK,Undirected,6236,37.0
SCIPROT,RESPROFOTHCL,Undirected,6237,19.0
SCIPROT,PERRSCI,Undirected,6238,144.0
SCIPROT,PUBLONS,Undirected,6239,64.0
SCIPROT,PMCCOMMONS,Undirected,6240,148.0
SCIPROT,PUBPEER,Undirected,6241,104.0
SCIPROT,PAPARCRIT,Undirected,6242,83.0
SCIPROT,RUBRIQ,Undirected,6243,26.0
SCIPROT,KARMA,Undirected,6244,36.0
SCIPROT,PROTHCL,Undirected,6245,16.0
SCIPROT,JCRIFIMP,Undirected,6246,352.0
SCIPROT,ALTMETRIC,Undirected,6247,90.0
SCIPROT,SCOPID,Undirected,6248,324.0
SCIPROT,IMPSTOR,Undirected,6249,42.0
SCIPROT,PLOSALM,Undirected,6250,85.0
SCIPROT,WOSIMP,Undirected,6251,297.0
SCIPROT,HARZPOP,Undirected,6252,22.0
SCIPROT,IMPACTOTHCL,Undirected,6253,21.0
PROTOCONL,PROTOCONL,Undirected,6300,407.0
PROTOCONL,NOTEOTHCL,Undirected,6301,24.0
PROTOCONL,WORD,Undirected,6302,395.0
PROTOCONL,GTDRIVE,Undirected,6303,143.0
PROTOCONL,AUTHOREA,Undirected,6304,15.0
PROTOCONL,LATEX,Undirected,6305,36.0
PROTOCONL,SCRIVEN,Undirected,6306,14.0
PROTOCONL,OVERLEAF,Undirected,6307,12.0
PROTOCONL,SCALAR,Undirected,6308,17.0
PROTOCONL,WRITEOTHCL,Undirected,6309,18.0
PROTOCONL,ENDNOTE,Undirected,6310,271.0
PROTOCONL,ZOTERO,Undirected,6311,41.0
PROTOCONL,REFWORKS,Undirected,6312,66.0
PROTOCONL,MENDREF,Undirected,6313,85.0
PROTOCONL,PAPERS,Undirected,6314,81.0
PROTOCONL,REFME,Undirected,6315,20.0
PROTOCONL,CITAVI,Undirected,6316,22.0
PROTOCONL,REFOTHCL,Undirected,6317,22.0
PROTOCONL,ARXIV,Undirected,6318,46.0
PROTOCONL,PMC,Undirected,6319,173.0
PROTOCONL,INREP,Undirected,6320,116.0
PROTOCONL,BIORXIV,Undirected,6321,19.0
PROTOCONL,WORKPAP,Undirected,6322,69.0
PROTOCONL,RGATESHAREPUB,Undirected,6323,236.0
PROTOCONL,SSRN,Undirected,6324,25.0
PROTOCONL,SHAREPUBOTHCL,Undirected,6325,25.0
PROTOCONL,GITHUB,Undirected,6326,51.0
PROTOCONL,FIGSDATA,Undirected,6327,68.0
PROTOCONL,ZENODATA,Undirected,6328,20.0
PROTOCONL,DRYAD,Undirected,6329,24.0
PROTOCONL,DATAVERSE,Undirected,6330,72.0
PROTOCONL,PANGAEA,Undirected,6331,16.0
PROTOCONL,BITBUCK,Undirected,6332,23.0
PROTOCONL,DATAOTHCL,Undirected,6333,40.0
PROTOCONL,JCRIFSEL,Undirected,6334,206.0
PROTOCONL,DOAJ,Undirected,6335,72.0
PROTOCONL,SCOPSEL,Undirected,6336,152.0
PROTOCONL,SHERPAROM,Undirected,6337,17.0
PROTOCONL,QOAM,Undirected,6338,26.0
PROTOCONL,SCIMAGO,Undirected,6339,83.0
PROTOCONL,JOURNALYS,Undirected,6340,72.0
PROTOCONL,JRNLOTHCL,Undirected,6341,21.0
PROTOCONL,JTOPTRAD,Undirected,6342,320.0
PROTOCONL,JTOPOA,Undirected,6343,204.0
PROTOCONL,MEGATRAD,Undirected,6344,159.0
PROTOCONL,MEGAOA,Undirected,6345,138.0
PROTOCONL,DATAJRNL,Undirected,6346,30.0
PROTOCONL,WINNOWER,Undirected,6347,10.0
PROTOCONL,F1000RES,Undirected,6348,31.0
PROTOCONL,PUBLOTHCL,Undirected,6349,17.0
PROTOCONL,SPEAKER,Undirected,6350,26.0
PROTOCONL,SLIDSHA,Undirected,6351,118.0
PROTOCONL,F1000POS,Undirected,6352,30.0
PROTOCONL,SCIOPPO,Undirected,6353,66.0
PROTOCONL,FIGSPOST,Undirected,6354,50.0
PROTOCONL,ZENOPOST,Undirected,6355,17.0
PROTOCONL,VIMEO,Undirected,6356,41.0
PROTOCONL,POSTOTHCL,Undirected,6357,17.0
PROTOCONL,WIKIPEDIA,Undirected,6358,150.0
PROTOCONL,RESBLOG,Undirected,6359,62.0
PROTOCONL,WORDPRESS,Undirected,6360,72.0
PROTOCONL,KUDOS,Undirected,6361,24.0
PROTOCONL,FAMELAB,Undirected,6362,19.0
PROTOCONL,PINTSCI,Undirected,6363,20.0
PROTOCONL,TWITTER,Undirected,6364,108.0
PROTOCONL,TELLOTHCL,Undirected,6365,44.0
PROTOCONL,SCHOLARCIT,Undirected,6366,246.0
PROTOCONL,RGATEPROF,Undirected,6367,287.0
PROTOCONL,ORCID,Undirected,6368,140.0
PROTOCONL,ACADEMIA,Undirected,6369,109.0
PROTOCONL,RESID,Undirected,6370,73.0
PROTOCONL,INSTPAGE,Undirected,6371,90.0
PROTOCONL,MYSCIWORK,Undirected,6372,23.0
PROTOCONL,RESPROFOTHCL,Undirected,6373,15.0
PROTOCONL,PERRSCI,Undirected,6374,67.0
PROTOCONL,PUBLONS,Undirected,6375,34.0
PROTOCONL,PMCCOMMONS,Undirected,6376,93.0
PROTOCONL,PUBPEER,Undirected,6377,65.0
PROTOCONL,PAPARCRIT,Undirected,6378,48.0
PROTOCONL,RUBRIQ,Undirected,6379,17.0
PROTOCONL,KARMA,Undirected,6380,24.0
PROTOCONL,PROTHCL,Undirected,6381,8.0
PROTOCONL,JCRIFIMP,Undirected,6382,220.0
PROTOCONL,ALTMETRIC,Undirected,6383,60.0
PROTOCONL,SCOPID,Undirected,6384,172.0
PROTOCONL,IMPSTOR,Undirected,6385,22.0
PROTOCONL,PLOSALM,Undirected,6386,76.0
PROTOCONL,WOSIMP,Undirected,6387,178.0
PROTOCONL,HARZPOP,Undirected,6388,17.0
PROTOCONL,IMPACTOTHCL,Undirected,6389,10.0
NOTEOTHCL,NOTEOTHCL,Undirected,6437,3540.0
NOTEOTHCL,WORD,Undirected,6438,3119.0
NOTEOTHCL,GTDRIVE,Undirected,6439,1335.0
NOTEOTHCL,AUTHOREA,Undirected,6440,32.0
NOTEOTHCL,LATEX,Undirected,6441,772.0
NOTEOTHCL,SCRIVEN,Undirected,6442,131.0
NOTEOTHCL,OVERLEAF,Undirected,6443,98.0
NOTEOTHCL,SCALAR,Undirected,6444,12.0
NOTEOTHCL,WRITEOTHCL,Undirected,6445,623.0
NOTEOTHCL,ENDNOTE,Undirected,6446,1264.0
NOTEOTHCL,ZOTERO,Undirected,6447,579.0
NOTEOTHCL,REFWORKS,Undirected,6448,398.0
NOTEOTHCL,MENDREF,Undirected,6449,677.0
NOTEOTHCL,PAPERS,Undirected,6450,271.0
NOTEOTHCL,REFME,Undirected,6451,43.0
NOTEOTHCL,CITAVI,Undirected,6452,137.0
NOTEOTHCL,REFOTHCL,Undirected,6453,683.0
NOTEOTHCL,ARXIV,Undirected,6454,333.0
NOTEOTHCL,PMC,Undirected,6455,408.0
NOTEOTHCL,INREP,Undirected,6456,1080.0
NOTEOTHCL,BIORXIV,Undirected,6457,62.0
NOTEOTHCL,WORKPAP,Undirected,6458,473.0
NOTEOTHCL,RGATESHAREPUB,Undirected,6459,1574.0
NOTEOTHCL,SSRN,Undirected,6460,156.0
NOTEOTHCL,SHAREPUBOTHCL,Undirected,6461,923.0
NOTEOTHCL,GITHUB,Undirected,6462,600.0
NOTEOTHCL,FIGSDATA,Undirected,6463,229.0
NOTEOTHCL,ZENODATA,Undirected,6464,80.0
NOTEOTHCL,DRYAD,Undirected,6465,84.0
NOTEOTHCL,DATAVERSE,Undirected,6466,73.0
NOTEOTHCL,PANGAEA,Undirected,6467,30.0
NOTEOTHCL,BITBUCK,Undirected,6468,139.0
NOTEOTHCL,DATAOTHCL,Undirected,6469,949.0
NOTEOTHCL,JCRIFSEL,Undirected,6470,991.0
NOTEOTHCL,DOAJ,Undirected,6471,322.0
NOTEOTHCL,SCOPSEL,Undirected,6472,672.0
NOTEOTHCL,SHERPAROM,Undirected,6473,182.0
NOTEOTHCL,QOAM,Undirected,6474,45.0
NOTEOTHCL,SCIMAGO,Undirected,6475,283.0
NOTEOTHCL,JOURNALYS,Undirected,6476,154.0
NOTEOTHCL,JRNLOTHCL,Undirected,6477,705.0
NOTEOTHCL,JTOPTRAD,Undirected,6478,2420.0
NOTEOTHCL,JTOPOA,Undirected,6479,1033.0
NOTEOTHCL,MEGATRAD,Undirected,6480,769.0
NOTEOTHCL,MEGAOA,Undirected,6481,645.0
NOTEOTHCL,DATAJRNL,Undirected,6482,45.0
NOTEOTHCL,WINNOWER,Undirected,6483,27.0
NOTEOTHCL,F1000RES,Undirected,6484,89.0
NOTEOTHCL,PUBLOTHCL,Undirected,6485,400.0
NOTEOTHCL,SPEAKER,Undirected,6486,45.0
NOTEOTHCL,SLIDSHA,Undirected,6487,642.0
NOTEOTHCL,F1000POS,Undirected,6488,72.0
NOTEOTHCL,SCIOPPO,Undirected,6489,35.0
NOTEOTHCL,FIGSPOST,Undirected,6490,193.0
NOTEOTHCL,ZENOPOST,Undirected,6491,38.0
NOTEOTHCL,VIMEO,Undirected,6492,208.0
NOTEOTHCL,POSTOTHCL,Undirected,6493,772.0
NOTEOTHCL,WIKIPEDIA,Undirected,6494,553.0
NOTEOTHCL,RESBLOG,Undirected,6495,133.0
NOTEOTHCL,WORDPRESS,Undirected,6496,608.0
NOTEOTHCL,KUDOS,Undirected,6497,79.0
NOTEOTHCL,FAMELAB,Undirected,6498,16.0
NOTEOTHCL,PINTSCI,Undirected,6499,28.0
NOTEOTHCL,TWITTER,Undirected,6500,1170.0
NOTEOTHCL,TELLOTHCL,Undirected,6501,907.0
NOTEOTHCL,SCHOLARCIT,Undirected,6502,1899.0
NOTEOTHCL,RGATEPROF,Undirected,6503,2000.0
NOTEOTHCL,ORCID,Undirected,6504,1090.0
NOTEOTHCL,ACADEMIA,Undirected,6505,996.0
NOTEOTHCL,RESID,Undirected,6506,434.0
NOTEOTHCL,INSTPAGE,Undirected,6507,1059.0
NOTEOTHCL,MYSCIWORK,Undirected,6508,11.0
NOTEOTHCL,RESPROFOTHCL,Undirected,6509,351.0
NOTEOTHCL,PERRSCI,Undirected,6510,118.0
NOTEOTHCL,PUBLONS,Undirected,6511,110.0
NOTEOTHCL,PMCCOMMONS,Undirected,6512,150.0
NOTEOTHCL,PUBPEER,Undirected,6513,127.0
NOTEOTHCL,PAPARCRIT,Undirected,6514,49.0
NOTEOTHCL,RUBRIQ,Undirected,6515,21.0
NOTEOTHCL,KARMA,Undirected,6516,18.0
NOTEOTHCL,PROTHCL,Undirected,6517,206.0
NOTEOTHCL,JCRIFIMP,Undirected,6518,1092.0
NOTEOTHCL,ALTMETRIC,Undirected,6519,469.0
NOTEOTHCL,SCOPID,Undirected,6520,908.0
NOTEOTHCL,IMPSTOR,Undirected,6521,94.0
NOTEOTHCL,PLOSALM,Undirected,6522,244.0
NOTEOTHCL,WOSIMP,Undirected,6523,1184.0
NOTEOTHCL,HARZPOP,Undirected,6524,87.0
NOTEOTHCL,IMPACTOTHCL,Undirected,6525,384.0
WORD,WORD,Undirected,6574,18571.0
WORD,GTDRIVE,Undirected,6575,6258.0
WORD,AUTHOREA,Undirected,6576,145.0
WORD,LATEX,Undirected,6577,2372.0
WORD,SCRIVEN,Undirected,6578,505.0
WORD,OVERLEAF,Undirected,6579,254.0
WORD,SCALAR,Undirected,6580,76.0
WORD,WRITEOTHCL,Undirected,6581,1686.0
WORD,ENDNOTE,Undirected,6582,7334.0
WORD,ZOTERO,Undirected,6583,2549.0
WORD,REFWORKS,Undirected,6584,2253.0
WORD,MENDREF,Undirected,6585,3646.0
WORD,PAPERS,Undirected,6586,1339.0
WORD,REFME,Undirected,6587,249.0
WORD,CITAVI,Undirected,6588,702.0
WORD,REFOTHCL,Undirected,6589,1615.0
WORD,ARXIV,Undirected,6590,885.0
WORD,PMC,Undirected,6591,2228.0
WORD,INREP,Undirected,6592,5346.0
WORD,BIORXIV,Undirected,6593,206.0
WORD,WORKPAP,Undirected,6594,2175.0
WORD,RGATESHAREPUB,Undirected,6595,8381.0
WORD,SSRN,Undirected,6596,797.0
WORD,SHAREPUBOTHCL,Undirected,6597,2656.0
WORD,GITHUB,Undirected,6598,1891.0
WORD,FIGSDATA,Undirected,6599,973.0
WORD,ZENODATA,Undirected,6600,299.0
WORD,DRYAD,Undirected,6601,432.0
WORD,DATAVERSE,Undirected,6602,520.0
WORD,PANGAEA,Undirected,6603,184.0
WORD,BITBUCK,Undirected,6604,354.0
WORD,DATAOTHCL,Undirected,6605,1915.0
WORD,JCRIFSEL,Undirected,6606,5744.0
WORD,DOAJ,Undirected,6607,1747.0
WORD,SCOPSEL,Undirected,6608,4084.0
WORD,SHERPAROM,Undirected,6609,923.0
WORD,QOAM,Undirected,6610,221.0
WORD,SCIMAGO,Undirected,6611,1849.0
WORD,JOURNALYS,Undirected,6612,830.0
WORD,JRNLOTHCL,Undirected,6613,2041.0
WORD,JTOPTRAD,Undirected,6614,12342.0
WORD,JTOPOA,Undirected,6615,4975.0
WORD,MEGATRAD,Undirected,6616,4042.0
WORD,MEGAOA,Undirected,6617,3019.0
WORD,DATAJRNL,Undirected,6618,244.0
WORD,WINNOWER,Undirected,6619,90.0
WORD,F1000RES,Undirected,6620,372.0
WORD,PUBLOTHCL,Undirected,6621,1112.0
WORD,SPEAKER,Undirected,6622,256.0
WORD,SLIDSHA,Undirected,6623,3026.0
WORD,F1000POS,Undirected,6624,346.0
WORD,SCIOPPO,Undirected,6625,374.0
WORD,FIGSPOST,Undirected,6626,761.0
WORD,ZENOPOST,Undirected,6627,170.0
WORD,VIMEO,Undirected,6628,893.0
WORD,POSTOTHCL,Undirected,6629,1711.0
WORD,WIKIPEDIA,Undirected,6630,3132.0
WORD,RESBLOG,Undirected,6631,729.0
WORD,WORDPRESS,Undirected,6632,2735.0
WORD,KUDOS,Undirected,6633,417.0
WORD,FAMELAB,Undirected,6634,133.0
WORD,PINTSCI,Undirected,6635,156.0
WORD,TWITTER,Undirected,6636,4963.0
WORD,TELLOTHCL,Undirected,6637,2674.0
WORD,SCHOLARCIT,Undirected,6638,9600.0
WORD,RGATEPROF,Undirected,6639,10477.0
WORD,ORCID,Undirected,6640,5326.0
WORD,ACADEMIA,Undirected,6641,5127.0
WORD,RESID,Undirected,6642,2337.0
WORD,INSTPAGE,Undirected,6643,4474.0
WORD,MYSCIWORK,Undirected,6644,114.0
WORD,RESPROFOTHCL,Undirected,6645,1106.0
WORD,PERRSCI,Undirected,6646,700.0
WORD,PUBLONS,Undirected,6647,582.0
WORD,PMCCOMMONS,Undirected,6648,823.0
WORD,PUBPEER,Undirected,6649,573.0
WORD,PAPARCRIT,Undirected,6650,326.0
WORD,RUBRIQ,Undirected,6651,124.0
WORD,KARMA,Undirected,6652,139.0
WORD,PROTHCL,Undirected,6653,426.0
WORD,JCRIFIMP,Undirected,6654,6343.0
WORD,ALTMETRIC,Undirected,6655,2265.0
WORD,SCOPID,Undirected,6656,5326.0
WORD,IMPSTOR,Undirected,6657,516.0
WORD,PLOSALM,Undirected,6658,1132.0
WORD,WOSIMP,Undirected,6659,6327.0
WORD,HARZPOP,Undirected,6660,570.0
WORD,IMPACTOTHCL,Undirected,6661,1133.0
GTDRIVE,GTDRIVE,Undirected,6711,6636.0
GTDRIVE,AUTHOREA,Undirected,6712,110.0
GTDRIVE,LATEX,Undirected,6713,1137.0
GTDRIVE,SCRIVEN,Undirected,6714,270.0
GTDRIVE,OVERLEAF,Undirected,6715,237.0
GTDRIVE,SCALAR,Undirected,6716,56.0
GTDRIVE,WRITEOTHCL,Undirected,6717,766.0
GTDRIVE,ENDNOTE,Undirected,6718,2543.0
GTDRIVE,ZOTERO,Undirected,6719,1474.0
GTDRIVE,REFWORKS,Undirected,6720,1059.0
GTDRIVE,MENDREF,Undirected,6721,1811.0
GTDRIVE,PAPERS,Undirected,6722,547.0
GTDRIVE,REFME,Undirected,6723,140.0
GTDRIVE,CITAVI,Undirected,6724,212.0
GTDRIVE,REFOTHCL,Undirected,6725,627.0
GTDRIVE,ARXIV,Undirected,6726,543.0
GTDRIVE,PMC,Undirected,6727,847.0
GTDRIVE,INREP,Undirected,6728,2424.0
GTDRIVE,BIORXIV,Undirected,6729,151.0
GTDRIVE,WORKPAP,Undirected,6730,897.0
GTDRIVE,RGATESHAREPUB,Undirected,6731,3036.0
GTDRIVE,SSRN,Undirected,6732,359.0
GTDRIVE,SHAREPUBOTHCL,Undirected,6733,1164.0
GTDRIVE,GITHUB,Undirected,6734,1248.0
GTDRIVE,FIGSDATA,Undirected,6735,612.0
GTDRIVE,ZENODATA,Undirected,6736,213.0
GTDRIVE,DRYAD,Undirected,6737,244.0
GTDRIVE,DATAVERSE,Undirected,6738,236.0
GTDRIVE,PANGAEA,Undirected,6739,87.0
GTDRIVE,BITBUCK,Undirected,6740,281.0
GTDRIVE,DATAOTHCL,Undirected,6741,736.0
GTDRIVE,JCRIFSEL,Undirected,6742,1924.0
GTDRIVE,DOAJ,Undirected,6743,1056.0
GTDRIVE,SCOPSEL,Undirected,6744,1610.0
GTDRIVE,SHERPAROM,Undirected,6745,631.0
GTDRIVE,QOAM,Undirected,6746,110.0
GTDRIVE,SCIMAGO,Undirected,6747,796.0
GTDRIVE,JOURNALYS,Undirected,6748,347.0
GTDRIVE,JRNLOTHCL,Undirected,6749,708.0
GTDRIVE,JTOPTRAD,Undirected,6750,4258.0
GTDRIVE,JTOPOA,Undirected,6751,2026.0
GTDRIVE,MEGATRAD,Undirected,6752,1513.0
GTDRIVE,MEGAOA,Undirected,6753,1263.0
GTDRIVE,DATAJRNL,Undirected,6754,139.0
GTDRIVE,WINNOWER,Undirected,6755,66.0
GTDRIVE,F1000RES,Undirected,6756,202.0
GTDRIVE,PUBLOTHCL,Undirected,6757,435.0
GTDRIVE,SPEAKER,Undirected,6758,102.0
GTDRIVE,SLIDSHA,Undirected,6759,1879.0
GTDRIVE,F1000POS,Undirected,6760,180.0
GTDRIVE,SCIOPPO,Undirected,6761,141.0
GTDRIVE,FIGSPOST,Undirected,6762,487.0
GTDRIVE,ZENOPOST,Undirected,6763,111.0
GTDRIVE,VIMEO,Undirected,6764,615.0
GTDRIVE,POSTOTHCL,Undirected,6765,768.0
GTDRIVE,WIKIPEDIA,Undirected,6766,1355.0
GTDRIVE,RESBLOG,Undirected,6767,357.0
GTDRIVE,WORDPRESS,Undirected,6768,1650.0
GTDRIVE,KUDOS,Undirected,6769,144.0
GTDRIVE,FAMELAB,Undirected,6770,67.0
GTDRIVE,PINTSCI,Undirected,6771,86.0
GTDRIVE,TWITTER,Undirected,6772,2880.0
GTDRIVE,TELLOTHCL,Undirected,6773,1142.0
GTDRIVE,SCHOLARCIT,Undirected,6774,4128.0
GTDRIVE,RGATEPROF,Undirected,6775,3810.0
GTDRIVE,ORCID,Undirected,6776,2328.0
GTDRIVE,ACADEMIA,Undirected,6777,2467.0
GTDRIVE,RESID,Undirected,6778,1020.0
GTDRIVE,INSTPAGE,Undirected,6779,1919.0
GTDRIVE,MYSCIWORK,Undirected,6780,62.0
GTDRIVE,RESPROFOTHCL,Undirected,6781,482.0
GTDRIVE,PERRSCI,Undirected,6782,252.0
GTDRIVE,PUBLONS,Undirected,6783,269.0
GTDRIVE,PMCCOMMONS,Undirected,6784,370.0
GTDRIVE,PUBPEER,Undirected,6785,246.0
GTDRIVE,PAPARCRIT,Undirected,6786,137.0
GTDRIVE,RUBRIQ,Undirected,6787,65.0
GTDRIVE,KARMA,Undirected,6788,83.0
GTDRIVE,PROTHCL,Undirected,6789,168.0
GTDRIVE,JCRIFIMP,Undirected,6790,2171.0
GTDRIVE,ALTMETRIC,Undirected,6791,1323.0
GTDRIVE,SCOPID,Undirected,6792,2072.0
GTDRIVE,IMPSTOR,Undirected,6793,348.0
GTDRIVE,PLOSALM,Undirected,6794,612.0
GTDRIVE,WOSIMP,Undirected,6795,2339.0
GTDRIVE,HARZPOP,Undirected,6796,272.0
GTDRIVE,IMPACTOTHCL,Undirected,6797,505.0
AUTHOREA,AUTHOREA,Undirected,6848,186.0
AUTHOREA,LATEX,Undirected,6849,87.0
AUTHOREA,SCRIVEN,Undirected,6850,20.0
AUTHOREA,OVERLEAF,Undirected,6851,32.0
AUTHOREA,SCALAR,Undirected,6852,12.0
AUTHOREA,WRITEOTHCL,Undirected,6853,34.0
AUTHOREA,ENDNOTE,Undirected,6854,58.0
AUTHOREA,ZOTERO,Undirected,6855,61.0
AUTHOREA,REFWORKS,Undirected,6856,37.0
AUTHOREA,MENDREF,Undirected,6857,79.0
AUTHOREA,PAPERS,Undirected,6858,30.0
AUTHOREA,REFME,Undirected,6859,12.0
AUTHOREA,CITAVI,Undirected,6860,16.0
AUTHOREA,REFOTHCL,Undirected,6861,39.0
AUTHOREA,ARXIV,Undirected,6862,53.0
AUTHOREA,PMC,Undirected,6863,41.0
AUTHOREA,INREP,Undirected,6864,80.0
AUTHOREA,BIORXIV,Undirected,6865,17.0
AUTHOREA,WORKPAP,Undirected,6866,37.0
AUTHOREA,RGATESHAREPUB,Undirected,6867,105.0
AUTHOREA,SSRN,Undirected,6868,15.0
AUTHOREA,SHAREPUBOTHCL,Undirected,6869,34.0
AUTHOREA,GITHUB,Undirected,6870,110.0
AUTHOREA,FIGSDATA,Undirected,6871,50.0
AUTHOREA,ZENODATA,Undirected,6872,38.0
AUTHOREA,DRYAD,Undirected,6873,19.0
AUTHOREA,DATAVERSE,Undirected,6874,23.0
AUTHOREA,PANGAEA,Undirected,6875,8.0
AUTHOREA,BITBUCK,Undirected,6876,28.0
AUTHOREA,DATAOTHCL,Undirected,6877,26.0
AUTHOREA,JCRIFSEL,Undirected,6878,71.0
AUTHOREA,DOAJ,Undirected,6879,45.0
AUTHOREA,SCOPSEL,Undirected,6880,59.0
AUTHOREA,SHERPAROM,Undirected,6881,30.0
AUTHOREA,QOAM,Undirected,6882,13.0
AUTHOREA,SCIMAGO,Undirected,6883,35.0
AUTHOREA,JOURNALYS,Undirected,6884,22.0
AUTHOREA,JRNLOTHCL,Undirected,6885,18.0
AUTHOREA,JTOPTRAD,Undirected,6886,125.0
AUTHOREA,JTOPOA,Undirected,6887,85.0
AUTHOREA,MEGATRAD,Undirected,6888,49.0
AUTHOREA,MEGAOA,Undirected,6889,64.0
AUTHOREA,DATAJRNL,Undirected,6890,18.0
AUTHOREA,WINNOWER,Undirected,6891,14.0
AUTHOREA,F1000RES,Undirected,6892,17.0
AUTHOREA,PUBLOTHCL,Undirected,6893,13.0
AUTHOREA,SPEAKER,Undirected,6894,19.0
AUTHOREA,SLIDSHA,Undirected,6895,80.0
AUTHOREA,F1000POS,Undirected,6896,25.0
AUTHOREA,SCIOPPO,Undirected,6897,16.0
AUTHOREA,FIGSPOST,Undirected,6898,38.0
AUTHOREA,ZENOPOST,Undirected,6899,15.0
AUTHOREA,VIMEO,Undirected,6900,30.0
AUTHOREA,POSTOTHCL,Undirected,6901,16.0
AUTHOREA,WIKIPEDIA,Undirected,6902,50.0
AUTHOREA,RESBLOG,Undirected,6903,25.0
AUTHOREA,WORDPRESS,Undirected,6904,72.0
AUTHOREA,KUDOS,Undirected,6905,15.0
AUTHOREA,FAMELAB,Undirected,6906,10.0
AUTHOREA,PINTSCI,Undirected,6907,10.0
AUTHOREA,TWITTER,Undirected,6908,116.0
AUTHOREA,TELLOTHCL,Undirected,6909,30.0
AUTHOREA,SCHOLARCIT,Undirected,6910,128.0
AUTHOREA,RGATEPROF,Undirected,6911,129.0
AUTHOREA,ORCID,Undirected,6912,102.0
AUTHOREA,ACADEMIA,Undirected,6913,80.0
AUTHOREA,RESID,Undirected,6914,54.0
AUTHOREA,INSTPAGE,Undirected,6915,65.0
AUTHOREA,MYSCIWORK,Undirected,6916,14.0
AUTHOREA,RESPROFOTHCL,Undirected,6917,19.0
AUTHOREA,PERRSCI,Undirected,6918,25.0
AUTHOREA,PUBLONS,Undirected,6919,27.0
AUTHOREA,PMCCOMMONS,Undirected,6920,29.0
AUTHOREA,PUBPEER,Undirected,6921,21.0
AUTHOREA,PAPARCRIT,Undirected,6922,13.0
AUTHOREA,RUBRIQ,Undirected,6923,9.0
AUTHOREA,KARMA,Undirected,6924,13.0
AUTHOREA,PROTHCL,Undirected,6925,6.0
AUTHOREA,JCRIFIMP,Undirected,6926,77.0
AUTHOREA,ALTMETRIC,Undirected,6927,61.0
AUTHOREA,SCOPID,Undirected,6928,68.0
AUTHOREA,IMPSTOR,Undirected,6929,38.0
AUTHOREA,PLOSALM,Undirected,6930,31.0
AUTHOREA,WOSIMP,Undirected,6931,76.0
AUTHOREA,HARZPOP,Undirected,6932,9.0
AUTHOREA,IMPACTOTHCL,Undirected,6933,9.0
LATEX,LATEX,Undirected,6985,3753.0
LATEX,SCRIVEN,Undirected,6986,82.0
LATEX,OVERLEAF,Undirected,6987,278.0
LATEX,SCALAR,Undirected,6988,16.0
LATEX,WRITEOTHCL,Undirected,6989,550.0
LATEX,ENDNOTE,Undirected,6990,760.0
LATEX,ZOTERO,Undirected,6991,624.0
LATEX,REFWORKS,Undirected,6992,251.0
LATEX,MENDREF,Undirected,6993,949.0
LATEX,PAPERS,Undirected,6994,313.0
LATEX,REFME,Undirected,6995,43.0
LATEX,CITAVI,Undirected,6996,186.0
LATEX,REFOTHCL,Undirected,6997,1112.0
LATEX,ARXIV,Undirected,6998,1090.0
LATEX,PMC,Undirected,6999,303.0
LATEX,INREP,Undirected,7000,1170.0
LATEX,BIORXIV,Undirected,7001,118.0
LATEX,WORKPAP,Undirected,7002,465.0
LATEX,RGATESHAREPUB,Undirected,7003,1545.0
LATEX,SSRN,Undirected,7004,201.0
LATEX,SHAREPUBOTHCL,Undirected,7005,546.0
LATEX,GITHUB,Undirected,7006,1374.0
LATEX,FIGSDATA,Undirected,7007,299.0
LATEX,ZENODATA,Undirected,7008,131.0
LATEX,DRYAD,Undirected,7009,101.0
LATEX,DATAVERSE,Undirected,7010,101.0
LATEX,PANGAEA,Undirected,7011,39.0
LATEX,BITBUCK,Undirected,7012,405.0
LATEX,DATAOTHCL,Undirected,7013,608.0
LATEX,JCRIFSEL,Undirected,7014,921.0
LATEX,DOAJ,Undirected,7015,229.0
LATEX,SCOPSEL,Undirected,7016,636.0
LATEX,SHERPAROM,Undirected,7017,187.0
LATEX,QOAM,Undirected,7018,36.0
LATEX,SCIMAGO,Undirected,7019,296.0
LATEX,JOURNALYS,Undirected,7020,142.0
LATEX,JRNLOTHCL,Undirected,7021,433.0
LATEX,JTOPTRAD,Undirected,7022,2688.0
LATEX,JTOPOA,Undirected,7023,941.0
LATEX,MEGATRAD,Undirected,7024,635.0
LATEX,MEGAOA,Undirected,7025,600.0
LATEX,DATAJRNL,Undirected,7026,79.0
LATEX,WINNOWER,Undirected,7027,28.0
LATEX,F1000RES,Undirected,7028,93.0
LATEX,PUBLOTHCL,Undirected,7029,241.0
LATEX,SPEAKER,Undirected,7030,71.0
